lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi GFDL_ESM2M pdsi-all
degree_east	degree_north	months since 1900-01-01	unitless
   -121.2500    	    41.46067    	    1339.500    	   -2.425556    
   -118.7500    	    41.46067    	    1339.500    	   -3.204093    
   -121.2500    	    43.48315    	    1339.500    	   -2.585772    
   -118.7500    	    43.48315    	    1339.500    	   -2.464374    
   -121.2500    	    35.39326    	    1349.500    	   -5.810261    
   -118.7500    	    35.39326    	    1349.500    	   -5.546502    
   -121.2500    	    37.41573    	    1349.500    	   -3.874237    
   -118.7500    	    37.41573    	    1349.500    	   -4.404466    
   -121.2500    	    39.43820    	    1349.500    	   -3.100455    
   -118.7500    	    39.43820    	    1349.500    	   -3.429477    
   -121.2500    	    41.46067    	    1349.500    	   -2.751194    
   -118.7500    	    41.46067    	    1349.500    	    1.220416    
   -121.2500    	    43.48315    	    1349.500    	   -3.262760    
   -118.7500    	    43.48315    	    1349.500    	   -3.560262    
   -121.2500    	    35.39326    	    1350.500    	   -5.278118    
   -118.7500    	    35.39326    	    1350.500    	   -5.241000    
   -121.2500    	    37.41573    	    1350.500    	   -3.667060    
   -118.7500    	    37.41573    	    1350.500    	   -4.465546    
   -121.2500    	    39.43820    	    1350.500    	   -3.272721    
   -118.7500    	    39.43820    	    1350.500    	   -3.391250    
   -121.2500    	    41.46067    	    1350.500    	   -2.616321    
   -118.7500    	    41.46067    	    1350.500    	   0.8750975    
   -121.2500    	    43.48315    	    1350.500    	   -3.401816    
   -118.7500    	    43.48315    	    1350.500    	   -3.780819    
   -121.2500    	    35.39326    	    1351.500    	   -4.825047    
   -118.7500    	    35.39326    	    1351.500    	   -4.873027    
   -121.2500    	    37.41573    	    1351.500    	   -3.416871    
   -118.7500    	    37.41573    	    1351.500    	   -4.315194    
   -121.2500    	    39.43820    	    1351.500    	   -3.205639    
   -118.7500    	    39.43820    	    1351.500    	   -3.570390    
   -121.2500    	    41.46067    	    1351.500    	   -2.869275    
   -118.7500    	    41.46067    	    1351.500    	   0.2473197    
   -121.2500    	    43.48315    	    1351.500    	   -3.664894    
   -118.7500    	    43.48315    	    1351.500    	   -4.223428    
   -121.2500    	    35.39326    	    1361.500    	   0.4280195    
   -118.7500    	    35.39326    	    1361.500    	   0.0000000E+00
   -121.2500    	    37.41573    	    1361.500    	   0.9441318    
   -118.7500    	    37.41573    	    1361.500    	   1.1806831E-02
   -121.2500    	    39.43820    	    1361.500    	    1.052926    
   -118.7500    	    39.43820    	    1361.500    	   0.5903255    
   -121.2500    	    41.46067    	    1361.500    	   0.9550775    
   -118.7500    	    41.46067    	    1361.500    	   0.4764583    
   -121.2500    	    43.48315    	    1361.500    	   0.7434247    
   -118.7500    	    43.48315    	    1361.500    	   0.8741444    
   -121.2500    	    35.39326    	    1362.500    	   0.3227649    
   -118.7500    	    35.39326    	    1362.500    	   0.0000000E+00
   -121.2500    	    37.41573    	    1362.500    	   0.6709081    
   -118.7500    	    37.41573    	    1362.500    	   0.0000000E+00
   -121.2500    	    39.43820    	    1362.500    	   0.8200936    
   -118.7500    	    39.43820    	    1362.500    	   0.2745397    
   -121.2500    	    41.46067    	    1362.500    	   0.6854510    
   -118.7500    	    41.46067    	    1362.500    	   0.1261302    
   -121.2500    	    43.48315    	    1362.500    	   0.4359598    
   -118.7500    	    43.48315    	    1362.500    	  -0.6095278    
   -121.2500    	    35.39326    	    1363.500    	   0.2149709    
   -118.7500    	    35.39326    	    1363.500    	   0.2559308    
   -121.2500    	    37.41573    	    1363.500    	   0.4835342    
   -118.7500    	    37.41573    	    1363.500    	   0.4694493    
   -121.2500    	    39.43820    	    1363.500    	   0.4512245    
   -118.7500    	    39.43820    	    1363.500    	   2.9129762E-02
   -121.2500    	    41.46067    	    1363.500    	   0.1437181    
   -118.7500    	    41.46067    	    1363.500    	   0.0000000E+00
   -121.2500    	    43.48315    	    1363.500    	  -0.7962090    
   -118.7500    	    43.48315    	    1363.500    	   -1.302701    
   -121.2500    	    35.39326    	    1373.500    	   0.3435251    
   -118.7500    	    35.39326    	    1373.500    	    1.600452    
   -121.2500    	    37.41573    	    1373.500    	    1.735620    
   -118.7500    	    37.41573    	    1373.500    	    1.506501    
   -121.2500    	    39.43820    	    1373.500    	    1.756178    
   -118.7500    	    39.43820    	    1373.500    	    2.030433    
   -121.2500    	    41.46067    	    1373.500    	    1.739606    
   -118.7500    	    41.46067    	    1373.500    	    2.852221    
   -121.2500    	    43.48315    	    1373.500    	   0.5561330    
   -118.7500    	    43.48315    	    1373.500    	    1.598132    
   -121.2500    	    35.39326    	    1374.500    	   0.2508216    
   -118.7500    	    35.39326    	    1374.500    	  -9.2891060E-02
   -121.2500    	    37.41573    	    1374.500    	    1.372388    
   -118.7500    	    37.41573    	    1374.500    	    1.413189    
   -121.2500    	    39.43820    	    1374.500    	    1.885541    
   -118.7500    	    39.43820    	    1374.500    	    2.604700    
   -121.2500    	    41.46067    	    1374.500    	    2.728506    
   -118.7500    	    41.46067    	    1374.500    	    4.338872    
   -121.2500    	    43.48315    	    1374.500    	    1.788391    
   -118.7500    	    43.48315    	    1374.500    	    2.645594    
   -121.2500    	    35.39326    	    1375.500    	   0.1351200    
   -118.7500    	    35.39326    	    1375.500    	  -0.2727052    
   -121.2500    	    37.41573    	    1375.500    	    1.090211    
   -118.7500    	    37.41573    	    1375.500    	  -0.2760237    
   -121.2500    	    39.43820    	    1375.500    	    1.462886    
